법인명,브랜드,기준연도,매출액_억원,감사매출_억원,세무매출_억원,딜자문매출_억원,기타매출_억원,감사비중_pct,세무비중_pct,딜자문비중_pct,기타비중_pct,회계사수,수습CPA수,파트너수,본사소재지,상장감사인등록,현재대표이사,보고서상대표이사,주요감사고객_공개확인분,비고,_격리사유
한서회계법인,,2024.03,62.17,11.41,33.58,0.0,4.04,18.35,54.02,0.0,6.49,17,0,12,"서울시 강남구 테헤란로 83길 32, 6층(나라키움삼성동A빌딩, 삼성동)",X,,,,딜자문은 사업보고서상 '경영자문' 기준,부문합 49.03 ≠ 합계 62.17 (21.14% 차이) / 비중합 78.86 ≠ 100 (21.14%p 차이)
