법인명,브랜드,기준연도,매출액_억원,감사매출_억원,세무매출_억원,딜자문매출_억원,기타매출_억원,감사비중_pct,세무비중_pct,딜자문비중_pct,기타비중_pct,회계사수,수습CPA수,파트너수,본사소재지,상장감사인등록,현재대표이사,보고서상대표이사,주요감사고객_공개확인분,비고,_격리사유
우영회계법인,,2024.03,58.75,9.93,24.97,0.0,22.2,16.89,42.5,0.0,37.79,15,0,11,"서울특별시 강남구 봉은사로 207, 6층 (논현동, 케이제이빌딩)",X,이병주,이병주,,딜자문은 사업보고서상 '경영자문' 기준,부문합 57.10 ≠ 합계 58.75 (2.81% 차이) / 비중합 97.18 ≠ 100 (2.82%p 차이)
