법인명,브랜드,기준연도,매출액_억원,감사매출_억원,세무매출_억원,딜자문매출_억원,기타매출_억원,감사비중_pct,세무비중_pct,딜자문비중_pct,기타비중_pct,회계사수,수습CPA수,파트너수,본사소재지,상장감사인등록,현재대표이사,보고서상대표이사,주요감사고객_공개확인분,비고,_격리사유
공감회계법인,,2025.03,100.55,34.92,50.36,14.04,1.24,6.06,50.08,13.96,1.23,24,0,16,부산광역시 부산진구 동천로 116,X,정일,정일,,딜자문은 사업보고서상 '경영자문' 기준,비중합 71.33 ≠ 100 (28.67%p 차이)
