법인명,브랜드,기준연도,매출액_억원,감사매출_억원,세무매출_억원,딜자문매출_억원,기타매출_억원,감사비중_pct,세무비중_pct,딜자문비중_pct,기타비중_pct,회계사수,수습CPA수,파트너수,본사소재지,상장감사인등록,현재대표이사,보고서상대표이사,주요감사고객_공개확인분,비고
지수회계법인,,2024.06,173.35,1.08,170.54,1.73,0.0,0.62,98.38,1.0,0.0,10,0,3,"서울특별시 송파구 법원로 128, 씨동 1613호(문정동, 문정역SKV1)",X,고주현,고주현,,딜자문은 사업보고서상 '경영자문' 기준
지수회계법인,,2025.06,194.69,1.59,187.41,5.69,0.0,0.82,96.26,2.92,0.0,12,0,4,"서울특별시 송파구 법원로 128, 씨동 1613호(문정동, 문정역SKV1)",X,고주현,고주현,,딜자문은 사업보고서상 '경영자문' 기준
