법인명,브랜드,기준연도,매출액_억원,감사매출_억원,세무매출_억원,딜자문매출_억원,기타매출_억원,감사비중_pct,세무비중_pct,딜자문비중_pct,기타비중_pct,회계사수,수습CPA수,파트너수,본사소재지,상장감사인등록,현재대표이사,보고서상대표이사,주요감사고객_공개확인분,비고
길인회계법인,,2025.03,238.16,57.52,137.83,41.62,1.2,24.16,57.88,17.47,0.5,46,0,36,"서울특별시 강남구 언주로 129길 20, 4층(논현동, 한국관세사회관)",X,성주형,성주형,,딜자문은 사업보고서상 '경영자문' 기준
길인회계법인,,2026.03,251.09,61.02,145.86,43.09,1.11,24.3,58.09,17.16,0.44,48,1,36,"서울특별시 강남구 언주로 129길 20, 4층(논현동, 한국관세사회관)",X,성주형,성주형,,딜자문은 사업보고서상 '경영자문' 기준
