법인명,브랜드,기준연도,매출액_억원,감사매출_억원,세무매출_억원,딜자문매출_억원,기타매출_억원,감사비중_pct,세무비중_pct,딜자문비중_pct,기타비중_pct,회계사수,수습CPA수,파트너수,본사소재지,상장감사인등록,현재대표이사,보고서상대표이사,주요감사고객_공개확인분,비고
나래건민회계법인,,2022.03,38.58,11.75,17.84,0.0,8.99,30.46,46.23,0.0,23.31,17,0,10,"서울특별시 금천구 디지털로 121, 12층 1209호(가산동, 에이스가산타워)",X,유진호,유진호,,딜자문은 사업보고서상 '경영자문' 기준
나래건민회계법인,,2023.03,45.15,15.14,13.73,0.0,16.27,33.55,30.42,0.0,36.04,15,0,10,"서울특별시 금천구 디지털로 121, 12층 1209호(가산동, 에이스가산타워)",X,유진호,유진호,,딜자문은 사업보고서상 '경영자문' 기준
나래건민회계법인,,2024.03,77.54,16.4,61.14,0.0,0.0,21.15,78.86,0.0,0.0,16,0,10,"서울특별시 금천구 디지털로 121, 12층 1209호(가산동, 에이스가산타워)",X,유진호,유진호,,딜자문은 사업보고서상 '경영자문' 기준
나래건민회계법인,,2025.03,57.07,16.7,40.37,0.0,0.0,29.26,70.74,0.0,0.0,15,0,10,"서울특별시 금천구 디지털로 121, 12층 1209호(가산동, 에이스가산타워)",X,유진호,유진호,,딜자문은 사업보고서상 '경영자문' 기준
나래건민회계법인,,2026.03,42.5,16.04,26.47,0.0,0.0,37.73,62.27,0.0,0.0,15,0,10,"서울특별시 금천구 디지털로 121, 12층 1209호(가산동, 에이스가산타워)",X,유진호,유진호,,딜자문은 사업보고서상 '경영자문' 기준
