법인명,브랜드,기준연도,매출액_억원,감사매출_억원,세무매출_억원,딜자문매출_억원,기타매출_억원,감사비중_pct,세무비중_pct,딜자문비중_pct,기타비중_pct,회계사수,수습CPA수,파트너수,본사소재지,상장감사인등록,현재대표이사,보고서상대표이사,주요감사고객_공개확인분,비고
오현회계법인,,2025.03,95.36,30.41,46.92,7.12,10.9,31.89,49.2,7.47,11.44,24,2,20,"서울특별시 강남구 봉은사로 610, 4층(삼성동, 수도빌딩)",X,이성훈,이성훈,,딜자문은 사업보고서상 '경영자문' 기준
오현회계법인,,2026.03,93.19,31.4,41.08,4.24,16.47,33.7,44.08,4.55,17.67,26,2,23,"서울특별시 강남구 봉은사로 610, 4층(삼성동, 수도빌딩)",X,이성훈,이성훈,,딜자문은 사업보고서상 '경영자문' 기준
