법인명,브랜드,기준연도,매출액_억원,감사매출_억원,세무매출_억원,딜자문매출_억원,기타매출_억원,감사비중_pct,세무비중_pct,딜자문비중_pct,기타비중_pct,회계사수,수습CPA수,파트너수,본사소재지,상장감사인등록,현재대표이사,보고서상대표이사,주요감사고객_공개확인분,비고
호안회계법인,,2025.03,17.06,3.58,11.53,0.01,1.93,21.02,67.57,0.09,11.33,8,0,6,서울특별시 송파구 올림픽로 102,X,김정현,김정현,,딜자문은 사업보고서상 '경영자문' 기준
호안회계법인,,2026.03,22.09,4.06,15.14,0.13,2.76,18.38,68.55,0.58,12.49,8,0,6,서울특별시 송파구 올림픽로 102,X,김정현,김정현,,딜자문은 사업보고서상 '경영자문' 기준
