법인명,브랜드,기준연도,매출액_억원,감사매출_억원,세무매출_억원,딜자문매출_억원,기타매출_억원,감사비중_pct,세무비중_pct,딜자문비중_pct,기타비중_pct,회계사수,수습CPA수,파트너수,본사소재지,상장감사인등록,현재대표이사,보고서상대표이사,주요감사고객_공개확인분,비고
해밀회계법인,,2025.03,42.42,9.79,31.91,0.0,0.71,23.09,75.24,0.0,1.67,10,0,8,"경기도 안산시 단원구 초지로124, 503호",X,차정훈 이사,차정훈 이사,,딜자문은 사업보고서상 '경영자문' 기준
해밀회계법인,,2026.03,46.08,11.09,33.62,0.0,1.37,24.07,72.95,0.0,2.98,11,0,9,"경기도 안산시 단원구 초지로124, 503호",X,차정훈 이사,차정훈 이사,,딜자문은 사업보고서상 '경영자문' 기준
